id,formula_text,solution_text,model_text,hybrid_time,backend_only_time,is_hybrid_winner,hybrid_time_diff
361,"((a = 123456) ^ (b = 123456) ^ (c = 123456) ^ (not (d = 123456)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 123455
c => 123456
b => 123456
a => 123456
}",10.239,817.184,1,-806.945
362,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (f = 123456))","SAT","{
f => 123456
e => 123456
d => 123455
c => 123455
b => 123455
a => 123456
}",22.789,225.288,1,-202.499
363,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 123456) ^ (not (e = 123456)) ^ (f = 123456))","SAT","{
f => 123456
e => 123455
d => 123456
c => 123455
b => 123455
a => 123456
}",14.990,173.093,1,-158.103
364,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 123456
d => 123456
c => 123455
b => 123455
a => 123456
}",29.104,141.762,1,-112.658
365,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456))","SAT","{
f => 123456
e => 123455
d => 123455
c => 123456
b => 123455
a => 123456
}",13.831,131.344,1,-117.513
366,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 123456
d => 123455
c => 123456
b => 123455
a => 123456
}",12.981,120.506,1,-107.525
367,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 123456) ^ (not (e = 123456)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 123455
d => 123456
c => 123456
b => 123455
a => 123456
}",13.415,116.003,1,-102.588
368,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 123456) ^ (e = 123456) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 123456
d => 123456
c => 123456
b => 123455
a => 123456
}",12.112,122.629,1,-110.517
369,"((a = 123456) ^ (b = 123456) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (not (e = 123456)) ^ (f = 123456))","SAT","{
f => 123456
e => 123455
d => 123455
c => 123455
b => 123456
a => 123456
}",14.792,145.267,1,-130.475
370,"((a = 123456) ^ (b = 123456) ^ (not (c = 123456)) ^ (not (d = 123456)) ^ (e = 123456) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 123456
d => 123455
c => 123455
b => 123456
a => 123456
}",13.472,141.905,1,-128.433
371,"((a = 123456) ^ (b = 123456) ^ (not (c = 123456)) ^ (d = 123456) ^ (not (e = 123456)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 123455
d => 123456
c => 123455
b => 123456
a => 123456
}",13.729,134.295,1,-120.566
372,"((not (b = a)) ^ (not (c = 123456)) ^ (d = 123456))","SAT","{
d => 123456
c => 123455
b => 1152921504606846974
a => 1152921504606846975
}",7.160,115.025,1,-107.865
373,"(not (0 = a))","SAT","{
a => -1
}",2.106,89.971,1,-87.865
374,"((1 = a) ^ (0 = b))","SAT","{
b => 0
a => 1
}",3.413,109.983,1,-106.570
375,"((not (a > 0)) ^ (1 = b) ^ (0 = c))","SAT","{
c => 0
b => 1
a => 0
}",3.591,121.603,1,-118.012
376,"((a > 0) ^ (1 = b) ^ (0 = c))","SAT","{
c => 0
b => 1
a => 1152921504606846975
}",4.843,109.762,1,-104.919
377,"((a >= 0) ^ (not (a > 0)) ^ (1 = b) ^ (0 = c))","SAT","{
c => 0
b => 1
a => 0
}",3.841,115.794,1,-111.953
378,"((a = 0) ^ (not (b = 123456)) ^ (c = 123456))","SAT","{
c => 123456
b => 123455
a => 0
}",5.471,105.979,1,-100.508
379,"((a = 0) ^ (not (b = 0)) ^ (not (c = 123456)) ^ (d = 123456))","SAT","{
d => 123456
c => 123455
b => -1
a => 0
}",7.861,114.101,1,-106.240
380,"(((b + a) = 0) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456))","SAT","{
e => 123456
d => 123456
c => 123455
}",5.737,122.465,1,-116.728
381,"(((b + a) = a) ^ (not (c = 0)) ^ (not (b = 0)) ^ (not (d = 123456)) ^ (e = 123456))","SAT","{
e => 123456
d => 123455
c => -1
b => -1
}",8.829,32.125,1,-23.296
382,"(((b + a) = 0) ^ (not ((d + c) = 0)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456))","SAT","{
g => 123456
f => 123456
e => 123455
}",4.464,121.730,1,-117.266
383,"(((b + a) = 0) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456) ^ (f = 123456))","SAT","{
f => 123456
e => 123456
d => 123456
c => 123455
}",6.670,138.272,1,-131.602
384,"(((b + a) = a) ^ (not ((d + c) = 0)) ^ (not ((e + b) = 0)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
}",6.400,144.553,1,-138.153
385,"((not ((b + a) = 0)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456) ^ (f = 123456))","SAT","{
f => 123456
e => 123456
d => 123456
c => 123455
}",34.355,178.112,1,-143.757
386,"(((b + a) = 0) ^ (not ((d + c) = 0)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123456
e => 123455
}",8.334,131.621,1,-123.287
387,"(((b + a) = 0) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456) ^ (f = 123456) ^ (g = 123456))","SAT","{
g => 123456
f => 123456
e => 123456
d => 123456
c => 123455
}",9.212,116.215,1,-107.003
388,"(((b + a) = a) ^ (not ((d + c) = 0)) ^ (not ((e + b) = 0)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123456
f => 123455
}",7.263,137.449,1,-130.186
389,"(((b + a) = 0) ^ (not ((d + c) = 0)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123456
f => 123456
e => 123455
}",28.128,154.794,1,-126.666
390,"(((b + a) = 0) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456) ^ (f = 123456) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123456
e => 123456
d => 123456
c => 123455
}",11.390,124.240,1,-112.850
391,"(((b + a) = a) ^ ((d + c) = c) ^ (not ((e + b) = 0)) ^ (not ((f + d) = 0)) ^ (not (g = 123456)) ^ (h = 123456) ^ (i = 123456))","SAT","{
i => 123456
h => 123456
g => 123455
}",6.026,144.389,1,-138.363
392,"((not (a = 0)) ^ (not (b = 123456)) ^ (c = 123456))","SAT","{
c => 123456
b => 123455
a => -1
}",6.365,110.556,1,-104.191
393,"((not ((b + a) = 0)) ^ (not ((d + c) = 0)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123456
e => 123455
}",6.782,122.457,1,-115.675
394,"((not (a = 0)) ^ (not (b = 0)) ^ (not (c = 123456)) ^ (d = 123456))","SAT","{
d => 123456
c => 123455
b => -1
a => -1
}",8.396,102.766,1,-94.370
395,"((not ((b + a) = a)) ^ (not ((d + c) = 0)) ^ (not ((e + b) = 0)) ^ (not (f = 123456)) ^ (g = 123456) ^ (h = 123456))","SAT","{
h => 123456
g => 123456
f => 123455
}",5.144,127.220,1,-122.076
396,"((not ((b + a) = 0)) ^ (not ((d + c) = 0)) ^ (not (e = 123456)) ^ (f = 123456) ^ (g = 123456))","SAT","{
g => 123456
f => 123456
e => 123455
}",5.014,124.137,1,-119.123
397,"((not ((b + a) = 0)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456) ^ (f = 123456) ^ (g = 123456))","SAT","{
g => 123456
f => 123456
e => 123456
d => 123456
c => 123455
}",9.052,115.306,1,-106.254
398,"((not ((b + a) = 0)) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 123456))","SAT","{
e => 123456
d => 123456
c => 123455
}",9.263,102.111,1,-92.848
399,"((not (a = 0)) ^ (b = 0))","SAT","{
b => 0
a => -1
}",4.125,87.754,1,-83.629
400,"((not (b = a)) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 1152921504606846974
a => 1152921504606846975
}",4.340,92.939,1,-88.599
401,"((not a) ^ (not (b = 123456)) ^ (c = 123456) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 123456
b => 123455
}",5.691,98.784,1,-93.093
402,"((not (a > 0)) ^ (b > 0))","SAT","{
b => 1152921504606846975
a => 0
}",2.593,88.001,1,-85.408
403,"(a = 1)","SAT","{
a => 1
}",1.727,103.489,1,-101.762
404,"(a ^ (not (b = 1)))","SAT","{
b => 0
}",2.519,117.209,1,-114.690
405,"((not ((a - 1) <= 0)) ^ (not (a <= 0)) ^ (b = 0))","SAT","{
b => 0
a => 1152921504606846975
}",4.148,102.895,1,-98.747
406,"((not (((a - 1) - 1) <= 0)) ^ (not ((a - 1) <= 0)) ^ (not (a <= 0)) ^ (b = 0))","SAT","{
b => 0
a => 1152921504606846975
}",2.704,106.479,1,-103.775
407,"(a = 123456789)","SAT","{
a => 123456789
}",1.638,79.968,1,-78.330
408,"((a = 1) ^ (not (b = 123456)))","SAT","{
b => 123455
a => 1
}",3.682,90.094,1,-86.412
409,"((a = 2) ^ (not (b = 123456)))","SAT","{
b => 123455
a => 2
}",3.003,88.549,1,-85.546
410,"((a = 3) ^ (not (b = 123456)))","SAT","{
b => 123455
a => 3
}",2.797,85.364,1,-82.567
411,"((a = 1) ^ (b = 123456))","SAT","{
b => 123456
a => 1
}",2.763,93.061,1,-90.298
412,"((a = 1) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 0
a => 1
}",8.395,121.554,1,-113.159
413,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456))","SAT","{
c => 123456
b => 0
a => 123456
}",15.022,103.129,1,-88.107
414,"((a = 1) ^ (b = 1) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 1
a => 1
}",7.020,152.374,1,-145.354
415,"((a = 1) ^ (b = 2) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 2
a => 1
}",5.528,113.928,1,-108.400
416,"((a = 1) ^ (b = 3) ^ (not (c = 123456)))","SAT","{
c => 123455
b => 3
a => 1
}",4.255,96.891,1,-92.636
417,"((a = 123456) ^ (b = 1) ^ (c = 123456))","SAT","{
c => 123456
b => 1
a => 123456
}",3.936,98.428,1,-94.492
418,"((a = 123456) ^ (not (b = 1)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 0
b => 0
a => 123456
}",12.077,128.735,1,-116.658
419,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456))","SAT","{
d => 123456
c => 0
b => 123455
a => 1
}",9.327,114.907,1,-105.580
420,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456))","SAT","{
d => 123456
c => 0
b => 123455
a => 2
}",6.846,100.564,1,-93.718
421,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456))","SAT","{
d => 123456
c => 0
b => 123455
a => 3
}",6.606,96.371,1,-89.765
422,"((a = 123456) ^ (not (b = 1)) ^ (c = 1) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 1
b => 0
a => 123456
}",7.123,104.686,1,-97.563
423,"((a = 123456) ^ (not (b = 1)) ^ (c = 2) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 2
b => 0
a => 123456
}",6.526,96.085,1,-89.559
424,"((a = 123456) ^ (not (b = 1)) ^ (c = 3) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 3
b => 0
a => 123456
}",6.906,96.769,1,-89.863
425,"((a = 1) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 123456))","SAT","{
d => 123456
c => 1
b => 123455
a => 1
}",6.535,99.886,1,-93.351
426,"((a = 123456) ^ (b = 1) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 0
b => 1
a => 123456
}",10.678,110.712,1,-100.034
427,"((not (a = 1)) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 123456))","SAT","{
d => 123456
c => 0
b => 123456
a => 0
}",6.961,108.912,1,-101.951
428,"((a = 123456) ^ (b = 1) ^ (c = 1) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 1
b => 1
a => 123456
}",6.059,98.352,1,-92.293
429,"((a = 123456) ^ (b = 1) ^ (c = 2) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 2
b => 1
a => 123456
}",5.347,94.375,1,-89.028
430,"((a = 123456) ^ (b = 1) ^ (c = 3) ^ (not (d = 123456)))","SAT","{
d => 123455
c => 3
b => 1
a => 123456
}",5.409,93.607,1,-88.198
431,"((a = 123456) ^ (b = 123456) ^ (c = 1) ^ (d = 123456))","SAT","{
d => 123456
c => 1
b => 123456
a => 123456
}",4.757,121.364,1,-116.607
432,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 0
c => 0
b => 123455
a => 1
}",15.030,137.662,1,-122.632
433,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 0
c => 0
b => 123455
a => 2
}",13.344,139.800,1,-126.456
434,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 0
c => 0
b => 123455
a => 3
}",70.992,210.097,1,-139.105
435,"((a = 1) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 0
a => 1
}",16.020,140.745,1,-124.725
436,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 0
b => 123455
a => 1
}",9.863,113.333,1,-103.470
437,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 0
b => 123455
a => 2
}",9.061,109.424,1,-100.363
438,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 0
b => 123455
a => 3
}",8.672,105.941,1,-97.269
439,"((not (a = 3)) ^ (not (a = 1)) ^ (not (a = 2)) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123455
a => 0
}",12.853,125.436,1,-112.583
440,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123455
a => 1
}",9.713,113.120,1,-103.407
441,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123455
a => 2
}",8.748,115.150,1,-106.402
442,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123455
a => 1
}",10.232,112.258,1,-102.026
443,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123455
a => 2
}",9.222,106.647,1,-97.425
444,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123455
a => 3
}",8.262,107.479,1,-99.217
445,"((a = 123456) ^ (not (b = 1)) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123455
b => 0
a => 123456
}",9.361,114.916,1,-105.555
446,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 0
c => 1
b => 123455
a => 123456
}",26.792,132.666,1,-105.874
447,"((a = 123456) ^ (b = 1) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123456
b => 1
a => 123456
}",8.929,110.738,1,-101.809
448,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 1
b => 123455
a => 123456
}",9.113,106.366,1,-97.253
449,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 1
b => 123455
a => 123456
}",24.008,108.351,1,-84.343
450,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 1
b => 123455
a => 123456
}",8.140,102.718,1,-94.578
451,"((not (a = 2)) ^ (not (a = 1)) ^ (not (a = 3)) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123456
b => 123455
a => 0
}",13.409,123.558,1,-110.149
452,"((a = 1) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123456
b => 123455
a => 1
}",7.513,109.232,1,-101.719
453,"((a = 3) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123456
b => 123455
a => 3
}",6.754,101.316,1,-94.562
454,"((a = 1) ^ (b = 123456) ^ (not (c = 1)) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 0
c => 0
b => 123456
a => 1
}",14.204,116.686,1,-102.482
455,"((a = 1) ^ (b = 1) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 1
a => 1
}",8.527,127.933,1,-119.406
456,"((a = 1) ^ (b = 2) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 2
a => 1
}",9.307,122.515,1,-113.208
457,"((a = 1) ^ (b = 3) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123455
b => 3
a => 1
}",8.782,123.785,1,-115.003
458,"((a = 1) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 0
b => 123456
a => 1
}",10.411,112.798,1,-102.387
459,"((a = 1) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 0
b => 123456
a => 1
}",8.536,118.385,1,-109.849
460,"((a = 1) ^ (b = 123456) ^ (not (c = 1)) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 0
b => 123456
a => 1
}",10.025,739.393,1,-729.368
461,"((a = 123456) ^ (b = 1) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123455
b => 1
a => 123456
}",18.084,185.753,1,-167.669
462,"((a = 123456) ^ (b = 123456) ^ (c = 1) ^ (not (d = 1)) ^ (not (d = 2)) ^ (not (d = 3)) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 0
c => 1
b => 123456
a => 123456
}",16.421,226.717,1,-210.296
463,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 123456))","SAT","{
e => 123456
d => 0
c => 123456
b => 0
a => 123456
}",11.502,153.642,1,-142.140
464,"((a = 123456) ^ (b = 123456) ^ (c = 1) ^ (d = 1) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 1
c => 1
b => 123456
a => 123456
}",10.108,936.084,1,-925.976
465,"((a = 123456) ^ (b = 123456) ^ (c = 1) ^ (d = 2) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 2
c => 1
b => 123456
a => 123456
}",16.317,218.258,1,-201.941
466,"((a = 123456) ^ (b = 123456) ^ (c = 1) ^ (d = 3) ^ (not (e = 123456)))","SAT","{
e => 123455
d => 3
c => 1
b => 123456
a => 123456
}",12.402,206.207,1,-193.805
467,"((not (a = 1)) ^ (b = 123456) ^ (c = 123456) ^ (d = 1) ^ (e = 123456))","SAT","{
e => 123456
d => 1
c => 123456
b => 123456
a => 0
}",9.222,127.469,1,-118.247
468,"((a = 123456) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 0
c => 123455
b => 0
a => 123456
}",24.368,157.946,1,-133.578
469,"((a = 123456) ^ (not (b = 1)) ^ (not (c = 1)) ^ (not (c = 2)) ^ (not (c = 3)) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 0
b => 0
a => 123456
}",19.225,133.942,1,-114.717
470,"((a = 123456) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123455
b => 0
a => 123456
}",17.707,136.119,1,-118.412
471,"((a = 123456) ^ (b = 3) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123455
b => 3
a => 123456
}",14.230,123.205,1,-108.975
472,"((a = 123456) ^ (not (b = 1)) ^ (not (b = 2)) ^ (not (b = 3)) ^ (not (c = 123456)) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123455
b => 0
a => 123456
}",17.632,136.388,1,-118.756
473,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123455
a => 1
}",12.867,127.252,1,-114.385
474,"((a = 2) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123455
a => 2
}",12.531,122.734,1,-110.203
475,"((a = 3) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 0
b => 123455
a => 3
}",11.847,121.005,1,-109.158
476,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 1) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 1
c => 123455
b => 123455
a => 123456
}",36.054,150.060,1,-114.006
477,"((a = 1) ^ (not (b = 123456)) ^ (c = 1) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 1
b => 123455
a => 1
}",18.666,128.115,1,-109.449
478,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 1
c => 123455
b => 123455
a => 123456
}",12.960,124.427,1,-111.467
479,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 1
c => 123455
b => 123455
a => 123456
}",11.995,118.529,1,-106.534
480,"((a = 123456) ^ (not (b = 123456)) ^ (not (c = 123456)) ^ (d = 1) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 1
c => 123455
b => 123455
a => 123456
}",11.377,114.819,1,-103.442
481,"((a = 123456) ^ (b = 2) ^ (not (c = 123456)) ^ (d = 123456) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123456
c => 123455
b => 2
a => 123456
}",10.503,116.394,1,-105.891
482,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456) ^ (not (d = 1)) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 0
c => 123456
b => 0
a => 123456
}",19.234,128.385,1,-109.151
483,"((a = 123456) ^ (not (b = 1)) ^ (c = 1) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 1
b => 0
a => 123456
}",13.096,115.384,1,-102.288
484,"((a = 123456) ^ (not (b = 1)) ^ (c = 2) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 2
b => 0
a => 123456
}",12.037,111.335,1,-99.298
485,"((a = 123456) ^ (not (b = 1)) ^ (c = 3) ^ (not (d = 123456)) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123455
c => 3
b => 0
a => 123456
}",18.956,113.400,1,-94.444
486,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 1) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 1
d => 0
c => 123456
b => 0
a => 123456
}",11.904,113.904,1,-102.000
487,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 2) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 2
d => 0
c => 123456
b => 0
a => 123456
}",11.824,141.850,1,-130.026
488,"((a = 123456) ^ (not (b = 1)) ^ (c = 123456) ^ (not (d = 1)) ^ (e = 3) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 3
d => 0
c => 123456
b => 0
a => 123456
}",13.914,137.713,1,-123.799
489,"((a = 123456) ^ (not (b = 123456)) ^ (c = 1) ^ (not (d = 123456)) ^ (e = 1) ^ (f = 123456))","SAT","{
f => 123456
e => 1
d => 123455
c => 1
b => 123455
a => 123456
}",12.714,119.003,1,-106.289
490,"((a = 123456) ^ (not (b = 123456)) ^ (c = 123456) ^ (d = 1) ^ (not (e = 1)) ^ (not (e = 2)) ^ (not (e = 3)) ^ (not (f = 123456)))","SAT","{
f => 123455
e => 0
d => 1
c => 123456
b => 123455
a => 123456
}",41.092,149.321,1,-108.229
491,"((a = 1) ^ (not (b = 123456)) ^ (not (c = 1)) ^ (d = 123456) ^ (not (e = 1)) ^ (f = 123456))","SAT","{
f => 123456
e => 0
d => 123456
c => 0
b => 123455
a => 1
}",12.738,123.546,1,-110.808
